Row,Im_id,rep_id,Category,iCategory,Var,Classifier,Features,n_units,n_repfeature,n_test,n_train,n_splits,TimeStart,TimeEnd,split,PrCat,iPrCat,Correct
3406,a206f7e5868da6b94cc8417071ef2b5f3dda8297_V6,22,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Tables,7.0,0.0
3407,a206f7e5868da6b94cc8417071ef2b5f3dda8297_V6,23,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3408,a206f7e5868da6b94cc8417071ef2b5f3dda8297_V6,24,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3409,a206f7e5868da6b94cc8417071ef2b5f3dda8297_V6,25,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3410,a206f7e5868da6b94cc8417071ef2b5f3dda8297_V6,26,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3411,a206f7e5868da6b94cc8417071ef2b5f3dda8297_V6,27,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3412,a206f7e5868da6b94cc8417071ef2b5f3dda8297_V6,28,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3413,a206f7e5868da6b94cc8417071ef2b5f3dda8297_V6,29,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Tables,7.0,0.0
3414,a206f7e5868da6b94cc8417071ef2b5f3dda8297_V6,30,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3415,a206f7e5868da6b94cc8417071ef2b5f3dda8297_V6,31,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3416,a206f7e5868da6b94cc8417071ef2b5f3dda8297_V6,32,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3417,a206f7e5868da6b94cc8417071ef2b5f3dda8297_V6,33,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Boats,1.0,0.0
3418,a206f7e5868da6b94cc8417071ef2b5f3dda8297_V6,34,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3419,a206f7e5868da6b94cc8417071ef2b5f3dda8297_V6,35,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3420,a206f7e5868da6b94cc8417071ef2b5f3dda8297_V6,36,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Tables,7.0,0.0
3421,a206f7e5868da6b94cc8417071ef2b5f3dda8297_V6,37,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Tables,7.0,0.0
3422,a206f7e5868da6b94cc8417071ef2b5f3dda8297_V6,38,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3423,a206f7e5868da6b94cc8417071ef2b5f3dda8297_V6,39,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Tables,7.0,0.0
3424,a206f7e5868da6b94cc8417071ef2b5f3dda8297_V6,40,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Cars,2.0,0.0
3425,a206f7e5868da6b94cc8417071ef2b5f3dda8297_V6,41,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3426,a206f7e5868da6b94cc8417071ef2b5f3dda8297_V6,42,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3427,a206f7e5868da6b94cc8417071ef2b5f3dda8297_V6,43,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3428,a206f7e5868da6b94cc8417071ef2b5f3dda8297_V6,44,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Tables,7.0,0.0
3429,a206f7e5868da6b94cc8417071ef2b5f3dda8297_V6,45,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3430,a206f7e5868da6b94cc8417071ef2b5f3dda8297_V6,46,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3431,d6cb0fa147fc4becada5ee7850e4b47fee54ff3e_V6,0,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3432,d6cb0fa147fc4becada5ee7850e4b47fee54ff3e_V6,1,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3433,d6cb0fa147fc4becada5ee7850e4b47fee54ff3e_V6,2,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3434,d6cb0fa147fc4becada5ee7850e4b47fee54ff3e_V6,3,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3435,d6cb0fa147fc4becada5ee7850e4b47fee54ff3e_V6,4,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Cars,2.0,0.0
3436,d6cb0fa147fc4becada5ee7850e4b47fee54ff3e_V6,5,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Cars,2.0,0.0
3437,d6cb0fa147fc4becada5ee7850e4b47fee54ff3e_V6,6,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3438,d6cb0fa147fc4becada5ee7850e4b47fee54ff3e_V6,7,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3439,d6cb0fa147fc4becada5ee7850e4b47fee54ff3e_V6,8,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3440,d6cb0fa147fc4becada5ee7850e4b47fee54ff3e_V6,9,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3441,d6cb0fa147fc4becada5ee7850e4b47fee54ff3e_V6,10,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3442,d6cb0fa147fc4becada5ee7850e4b47fee54ff3e_V6,11,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Planes,6.0,0.0
3443,d6cb0fa147fc4becada5ee7850e4b47fee54ff3e_V6,12,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Faces,4.0,0.0
3444,d6cb0fa147fc4becada5ee7850e4b47fee54ff3e_V6,13,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,0.0
3445,d6cb0fa147fc4becada5ee7850e4b47fee54ff3e_V6,14,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3446,d6cb0fa147fc4becada5ee7850e4b47fee54ff3e_V6,15,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Cars,2.0,0.0
3447,d6cb0fa147fc4becada5ee7850e4b47fee54ff3e_V6,16,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,0.0
3448,d6cb0fa147fc4becada5ee7850e4b47fee54ff3e_V6,17,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3449,d6cb0fa147fc4becada5ee7850e4b47fee54ff3e_V6,18,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3450,d6cb0fa147fc4becada5ee7850e4b47fee54ff3e_V6,19,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3451,d6cb0fa147fc4becada5ee7850e4b47fee54ff3e_V6,20,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3452,d6cb0fa147fc4becada5ee7850e4b47fee54ff3e_V6,21,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3453,d6cb0fa147fc4becada5ee7850e4b47fee54ff3e_V6,22,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,0.0
3454,d6cb0fa147fc4becada5ee7850e4b47fee54ff3e_V6,23,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3455,d6cb0fa147fc4becada5ee7850e4b47fee54ff3e_V6,24,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3456,d6cb0fa147fc4becada5ee7850e4b47fee54ff3e_V6,25,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3457,d6cb0fa147fc4becada5ee7850e4b47fee54ff3e_V6,26,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Cars,2.0,0.0
3458,d6cb0fa147fc4becada5ee7850e4b47fee54ff3e_V6,27,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3459,d6cb0fa147fc4becada5ee7850e4b47fee54ff3e_V6,28,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3460,d6cb0fa147fc4becada5ee7850e4b47fee54ff3e_V6,29,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Fruits,5.0,0.0
3461,d6cb0fa147fc4becada5ee7850e4b47fee54ff3e_V6,30,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Faces,4.0,0.0
3462,d6cb0fa147fc4becada5ee7850e4b47fee54ff3e_V6,31,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Tables,7.0,0.0
3463,d6cb0fa147fc4becada5ee7850e4b47fee54ff3e_V6,32,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3464,d6cb0fa147fc4becada5ee7850e4b47fee54ff3e_V6,33,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,0.0
3465,d6cb0fa147fc4becada5ee7850e4b47fee54ff3e_V6,34,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Tables,7.0,0.0
3466,d6cb0fa147fc4becada5ee7850e4b47fee54ff3e_V6,35,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3467,d6cb0fa147fc4becada5ee7850e4b47fee54ff3e_V6,36,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3468,d6cb0fa147fc4becada5ee7850e4b47fee54ff3e_V6,37,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,0.0
3469,d6cb0fa147fc4becada5ee7850e4b47fee54ff3e_V6,38,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Planes,6.0,0.0
3470,d6cb0fa147fc4becada5ee7850e4b47fee54ff3e_V6,39,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3471,d6cb0fa147fc4becada5ee7850e4b47fee54ff3e_V6,40,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Cars,2.0,0.0
3472,d6cb0fa147fc4becada5ee7850e4b47fee54ff3e_V6,41,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,0.0
3473,d6cb0fa147fc4becada5ee7850e4b47fee54ff3e_V6,42,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Fruits,5.0,0.0
3474,d6cb0fa147fc4becada5ee7850e4b47fee54ff3e_V6,43,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Cars,2.0,0.0
3475,d6cb0fa147fc4becada5ee7850e4b47fee54ff3e_V6,44,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Tables,7.0,0.0
3476,d6cb0fa147fc4becada5ee7850e4b47fee54ff3e_V6,45,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Faces,4.0,0.0
3477,d6cb0fa147fc4becada5ee7850e4b47fee54ff3e_V6,46,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Cars,2.0,0.0
3478,c0e20bd1ce04e4323d0d4cead344caf53678c644_V6,0,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3479,c0e20bd1ce04e4323d0d4cead344caf53678c644_V6,1,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Boats,1.0,0.0
3480,c0e20bd1ce04e4323d0d4cead344caf53678c644_V6,2,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Fruits,5.0,0.0
3481,c0e20bd1ce04e4323d0d4cead344caf53678c644_V6,3,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Planes,6.0,0.0
3482,c0e20bd1ce04e4323d0d4cead344caf53678c644_V6,4,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3483,c0e20bd1ce04e4323d0d4cead344caf53678c644_V6,5,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Planes,6.0,0.0
3484,c0e20bd1ce04e4323d0d4cead344caf53678c644_V6,6,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Planes,6.0,0.0
3485,c0e20bd1ce04e4323d0d4cead344caf53678c644_V6,7,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Planes,6.0,0.0
3486,c0e20bd1ce04e4323d0d4cead344caf53678c644_V6,8,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Planes,6.0,0.0
3487,c0e20bd1ce04e4323d0d4cead344caf53678c644_V6,9,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3488,c0e20bd1ce04e4323d0d4cead344caf53678c644_V6,10,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3489,c0e20bd1ce04e4323d0d4cead344caf53678c644_V6,11,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Boats,1.0,0.0
3490,c0e20bd1ce04e4323d0d4cead344caf53678c644_V6,12,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3491,c0e20bd1ce04e4323d0d4cead344caf53678c644_V6,13,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3492,c0e20bd1ce04e4323d0d4cead344caf53678c644_V6,14,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3493,c0e20bd1ce04e4323d0d4cead344caf53678c644_V6,15,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,0.0
3494,c0e20bd1ce04e4323d0d4cead344caf53678c644_V6,16,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Fruits,5.0,0.0
3495,c0e20bd1ce04e4323d0d4cead344caf53678c644_V6,17,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3496,c0e20bd1ce04e4323d0d4cead344caf53678c644_V6,18,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Planes,6.0,0.0
3497,c0e20bd1ce04e4323d0d4cead344caf53678c644_V6,19,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,0.0
3498,c0e20bd1ce04e4323d0d4cead344caf53678c644_V6,20,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3499,c0e20bd1ce04e4323d0d4cead344caf53678c644_V6,21,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Planes,6.0,0.0
3500,c0e20bd1ce04e4323d0d4cead344caf53678c644_V6,22,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Fruits,5.0,0.0
3501,c0e20bd1ce04e4323d0d4cead344caf53678c644_V6,23,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3502,c0e20bd1ce04e4323d0d4cead344caf53678c644_V6,24,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Tables,7.0,0.0
3503,c0e20bd1ce04e4323d0d4cead344caf53678c644_V6,25,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Tables,7.0,0.0
3504,c0e20bd1ce04e4323d0d4cead344caf53678c644_V6,26,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Planes,6.0,0.0
3505,c0e20bd1ce04e4323d0d4cead344caf53678c644_V6,27,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Planes,6.0,0.0
3506,c0e20bd1ce04e4323d0d4cead344caf53678c644_V6,28,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3507,c0e20bd1ce04e4323d0d4cead344caf53678c644_V6,29,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Faces,4.0,0.0
3508,c0e20bd1ce04e4323d0d4cead344caf53678c644_V6,30,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Planes,6.0,0.0
3509,c0e20bd1ce04e4323d0d4cead344caf53678c644_V6,31,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Planes,6.0,0.0
3510,c0e20bd1ce04e4323d0d4cead344caf53678c644_V6,32,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3511,c0e20bd1ce04e4323d0d4cead344caf53678c644_V6,33,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3512,c0e20bd1ce04e4323d0d4cead344caf53678c644_V6,34,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3513,c0e20bd1ce04e4323d0d4cead344caf53678c644_V6,35,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Planes,6.0,0.0
3514,c0e20bd1ce04e4323d0d4cead344caf53678c644_V6,36,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3515,c0e20bd1ce04e4323d0d4cead344caf53678c644_V6,37,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3516,c0e20bd1ce04e4323d0d4cead344caf53678c644_V6,38,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3517,c0e20bd1ce04e4323d0d4cead344caf53678c644_V6,39,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Fruits,5.0,0.0
3518,c0e20bd1ce04e4323d0d4cead344caf53678c644_V6,40,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Planes,6.0,0.0
3519,c0e20bd1ce04e4323d0d4cead344caf53678c644_V6,41,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Fruits,5.0,0.0
3520,c0e20bd1ce04e4323d0d4cead344caf53678c644_V6,42,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Chairs,3.0,0.0
3521,c0e20bd1ce04e4323d0d4cead344caf53678c644_V6,43,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3522,c0e20bd1ce04e4323d0d4cead344caf53678c644_V6,44,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3523,c0e20bd1ce04e4323d0d4cead344caf53678c644_V6,45,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3524,c0e20bd1ce04e4323d0d4cead344caf53678c644_V6,46,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3525,b2106d3f3a6a912b5cbcecf76c97d6187736e21d_V6,0,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3526,b2106d3f3a6a912b5cbcecf76c97d6187736e21d_V6,1,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Boats,1.0,0.0
3527,b2106d3f3a6a912b5cbcecf76c97d6187736e21d_V6,2,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3528,b2106d3f3a6a912b5cbcecf76c97d6187736e21d_V6,3,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Boats,1.0,0.0
3529,b2106d3f3a6a912b5cbcecf76c97d6187736e21d_V6,4,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Cars,2.0,0.0
3530,b2106d3f3a6a912b5cbcecf76c97d6187736e21d_V6,5,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Planes,6.0,0.0
3531,b2106d3f3a6a912b5cbcecf76c97d6187736e21d_V6,6,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Boats,1.0,0.0
3532,b2106d3f3a6a912b5cbcecf76c97d6187736e21d_V6,7,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Cars,2.0,0.0
3533,b2106d3f3a6a912b5cbcecf76c97d6187736e21d_V6,8,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Boats,1.0,0.0
3534,b2106d3f3a6a912b5cbcecf76c97d6187736e21d_V6,9,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Boats,1.0,0.0
3535,b2106d3f3a6a912b5cbcecf76c97d6187736e21d_V6,10,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3536,b2106d3f3a6a912b5cbcecf76c97d6187736e21d_V6,11,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Boats,1.0,0.0
3537,b2106d3f3a6a912b5cbcecf76c97d6187736e21d_V6,12,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Boats,1.0,0.0
3538,b2106d3f3a6a912b5cbcecf76c97d6187736e21d_V6,13,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Cars,2.0,0.0
3539,b2106d3f3a6a912b5cbcecf76c97d6187736e21d_V6,14,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3540,b2106d3f3a6a912b5cbcecf76c97d6187736e21d_V6,15,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Planes,6.0,0.0
3541,b2106d3f3a6a912b5cbcecf76c97d6187736e21d_V6,16,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Boats,1.0,0.0
3542,b2106d3f3a6a912b5cbcecf76c97d6187736e21d_V6,17,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3543,b2106d3f3a6a912b5cbcecf76c97d6187736e21d_V6,18,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3544,b2106d3f3a6a912b5cbcecf76c97d6187736e21d_V6,19,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3545,b2106d3f3a6a912b5cbcecf76c97d6187736e21d_V6,20,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Boats,1.0,0.0
3546,b2106d3f3a6a912b5cbcecf76c97d6187736e21d_V6,21,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Boats,1.0,0.0
3547,b2106d3f3a6a912b5cbcecf76c97d6187736e21d_V6,22,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Boats,1.0,0.0
3548,b2106d3f3a6a912b5cbcecf76c97d6187736e21d_V6,23,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Boats,1.0,0.0
3549,b2106d3f3a6a912b5cbcecf76c97d6187736e21d_V6,24,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Planes,6.0,0.0
3550,b2106d3f3a6a912b5cbcecf76c97d6187736e21d_V6,25,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Planes,6.0,0.0
3551,b2106d3f3a6a912b5cbcecf76c97d6187736e21d_V6,26,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Planes,6.0,0.0
3552,b2106d3f3a6a912b5cbcecf76c97d6187736e21d_V6,27,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Boats,1.0,0.0
3553,b2106d3f3a6a912b5cbcecf76c97d6187736e21d_V6,28,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Boats,1.0,0.0
3554,b2106d3f3a6a912b5cbcecf76c97d6187736e21d_V6,29,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3555,b2106d3f3a6a912b5cbcecf76c97d6187736e21d_V6,30,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3556,b2106d3f3a6a912b5cbcecf76c97d6187736e21d_V6,31,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Cars,2.0,0.0
3557,b2106d3f3a6a912b5cbcecf76c97d6187736e21d_V6,32,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3558,b2106d3f3a6a912b5cbcecf76c97d6187736e21d_V6,33,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3559,b2106d3f3a6a912b5cbcecf76c97d6187736e21d_V6,34,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Cars,2.0,0.0
3560,b2106d3f3a6a912b5cbcecf76c97d6187736e21d_V6,35,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Boats,1.0,0.0
3561,b2106d3f3a6a912b5cbcecf76c97d6187736e21d_V6,36,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Animals,0.0,1.0
3562,b2106d3f3a6a912b5cbcecf76c97d6187736e21d_V6,37,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Boats,1.0,0.0
3563,b2106d3f3a6a912b5cbcecf76c97d6187736e21d_V6,38,Animals,0,V6,svm.LinearSVC,IT,168,47,6016,None,1,70,170,0,Planes,6.0,0.0
